"Daily Mean Air Temperature ",,,
,,,
Date,Value,"Time Period","Climate Model"
2004/04/27,10.08,1986-2005,HadGEM2-ES
2004/04/28,7.85,1986-2005,HadGEM2-ES
2004/04/29,6.18,1986-2005,HadGEM2-ES
2004/04/30,7.54,1986-2005,HadGEM2-ES
2004/05/01,11.18,1986-2005,HadGEM2-ES
2004/05/02,11.19,1986-2005,HadGEM2-ES
2004/05/03,7.16,1986-2005,HadGEM2-ES
2004/05/04,6.79,1986-2005,HadGEM2-ES
2004/05/05,6.26,1986-2005,HadGEM2-ES
2004/05/06,10.66,1986-2005,HadGEM2-ES
2004/05/07,11.89,1986-2005,HadGEM2-ES
2004/05/08,6.68,1986-2005,HadGEM2-ES
2004/05/09,9.52,1986-2005,HadGEM2-ES
2004/05/10,10.79,1986-2005,HadGEM2-ES
2004/05/11,7.22,1986-2005,HadGEM2-ES
2004/05/12,6.23,1986-2005,HadGEM2-ES
2004/05/13,6.77,1986-2005,HadGEM2-ES
2004/05/14,8.32,1986-2005,HadGEM2-ES
2004/05/15,13.89,1986-2005,HadGEM2-ES
2004/05/16,18.86,1986-2005,HadGEM2-ES
2004/05/17,20.19,1986-2005,HadGEM2-ES
2004/05/18,20.5,1986-2005,HadGEM2-ES
2004/05/19,19.99,1986-2005,HadGEM2-ES
2004/05/20,19.26,1986-2005,HadGEM2-ES
2004/05/21,15.58,1986-2005,HadGEM2-ES
2004/05/22,18.03,1986-2005,HadGEM2-ES
2004/05/23,12.82,1986-2005,HadGEM2-ES
2004/05/24,16.11,1986-2005,HadGEM2-ES
2004/05/25,19.25,1986-2005,HadGEM2-ES
2004/05/26,21.94,1986-2005,HadGEM2-ES
2004/05/27,21.44,1986-2005,HadGEM2-ES
2004/05/28,19.5,1986-2005,HadGEM2-ES
2004/05/29,18.9,1986-2005,HadGEM2-ES
2004/05/30,18.16,1986-2005,HadGEM2-ES
2004/06/01,15.91,1986-2005,HadGEM2-ES
2004/06/02,17.25,1986-2005,HadGEM2-ES
2004/06/03,13.65,1986-2005,HadGEM2-ES
2004/06/04,11.89,1986-2005,HadGEM2-ES
2004/06/05,15.62,1986-2005,HadGEM2-ES
2004/06/06,14.72,1986-2005,HadGEM2-ES
2004/06/07,13.18,1986-2005,HadGEM2-ES
2004/06/08,18.45,1986-2005,HadGEM2-ES
2004/06/09,17.75,1986-2005,HadGEM2-ES
2004/06/10,16.49,1986-2005,HadGEM2-ES
2004/06/11,14.31,1986-2005,HadGEM2-ES
2004/06/12,14.09,1986-2005,HadGEM2-ES
2004/06/13,18.36,1986-2005,HadGEM2-ES
2004/06/14,21.64,1986-2005,HadGEM2-ES
2004/06/15,24.83,1986-2005,HadGEM2-ES
2004/06/16,27.51,1986-2005,HadGEM2-ES
2004/06/17,29.16,1986-2005,HadGEM2-ES
2004/06/18,29.54,1986-2005,HadGEM2-ES
2004/06/19,29.96,1986-2005,HadGEM2-ES
2004/06/20,29.77,1986-2005,HadGEM2-ES
2004/06/21,28.33,1986-2005,HadGEM2-ES
2004/06/22,21.49,1986-2005,HadGEM2-ES
2004/06/23,18.68,1986-2005,HadGEM2-ES
2004/06/24,19.85,1986-2005,HadGEM2-ES
2004/06/25,29.56,1986-2005,HadGEM2-ES
2004/06/26,32.02,1986-2005,HadGEM2-ES
2004/06/27,23.23,1986-2005,HadGEM2-ES
2004/06/28,22.09,1986-2005,HadGEM2-ES
2004/06/29,19.81,1986-2005,HadGEM2-ES
2004/06/30,20.11,1986-2005,HadGEM2-ES
2004/07/01,20.06,1986-2005,HadGEM2-ES
2004/07/02,25.08,1986-2005,HadGEM2-ES
2004/07/03,25.04,1986-2005,HadGEM2-ES
2004/07/04,26.35,1986-2005,HadGEM2-ES
2004/07/05,21.35,1986-2005,HadGEM2-ES
2004/07/06,22.02,1986-2005,HadGEM2-ES
2004/07/07,23.22,1986-2005,HadGEM2-ES
2004/07/08,25.49,1986-2005,HadGEM2-ES
2004/07/09,26.07,1986-2005,HadGEM2-ES
2004/07/10,25.72,1986-2005,HadGEM2-ES
2004/07/11,23.47,1986-2005,HadGEM2-ES
2004/07/12,27.62,1986-2005,HadGEM2-ES
2004/07/13,24.97,1986-2005,HadGEM2-ES
2004/07/14,23.03,1986-2005,HadGEM2-ES
2004/07/15,19.52,1986-2005,HadGEM2-ES
2004/07/16,19.11,1986-2005,HadGEM2-ES
2004/07/17,20.61,1986-2005,HadGEM2-ES
2004/07/18,21.44,1986-2005,HadGEM2-ES
2004/07/19,22.19,1986-2005,HadGEM2-ES
2004/07/20,20.24,1986-2005,HadGEM2-ES
2004/07/21,20.53,1986-2005,HadGEM2-ES
2004/07/22,22.65,1986-2005,HadGEM2-ES
2004/07/23,24.6,1986-2005,HadGEM2-ES
2004/07/24,25.8,1986-2005,HadGEM2-ES
2004/07/25,26.33,1986-2005,HadGEM2-ES
2004/07/26,26.37,1986-2005,HadGEM2-ES
2004/07/27,20.13,1986-2005,HadGEM2-ES
2004/07/28,22.13,1986-2005,HadGEM2-ES
2004/07/29,23.28,1986-2005,HadGEM2-ES
2004/07/30,18.42,1986-2005,HadGEM2-ES
2004/08/01,19.67,1986-2005,HadGEM2-ES
2004/08/02,21.82,1986-2005,HadGEM2-ES
2004/08/03,23.52,1986-2005,HadGEM2-ES
2004/08/04,21.97,1986-2005,HadGEM2-ES
2004/08/05,22.39,1986-2005,HadGEM2-ES
2004/08/06,27.09,1986-2005,HadGEM2-ES
2004/08/07,26.74,1986-2005,HadGEM2-ES
2004/08/08,25.83,1986-2005,HadGEM2-ES
2004/08/09,21.82,1986-2005,HadGEM2-ES
2004/08/10,22.72,1986-2005,HadGEM2-ES
2004/08/11,22.8,1986-2005,HadGEM2-ES
2004/08/12,24.79,1986-2005,HadGEM2-ES
2004/08/13,20.96,1986-2005,HadGEM2-ES
2004/08/14,17.05,1986-2005,HadGEM2-ES
2004/08/15,17.52,1986-2005,HadGEM2-ES
2004/08/16,19.3,1986-2005,HadGEM2-ES
2004/08/17,25.3,1986-2005,HadGEM2-ES
2004/08/18,19.67,1986-2005,HadGEM2-ES
2004/08/19,19.68,1986-2005,HadGEM2-ES
2004/08/20,23.71,1986-2005,HadGEM2-ES
2004/08/21,20.44,1986-2005,HadGEM2-ES
2004/08/22,20.77,1986-2005,HadGEM2-ES
2004/08/23,25.98,1986-2005,HadGEM2-ES
2004/08/24,31.14,1986-2005,HadGEM2-ES
2004/08/25,29.14,1986-2005,HadGEM2-ES
2004/08/26,19.33,1986-2005,HadGEM2-ES
2004/08/27,17.85,1986-2005,HadGEM2-ES
2004/08/28,24.82,1986-2005,HadGEM2-ES
2004/08/29,29.3,1986-2005,HadGEM2-ES
2004/08/30,25.84,1986-2005,HadGEM2-ES
2004/09/01,20.49,1986-2005,HadGEM2-ES
2004/09/02,22.31,1986-2005,HadGEM2-ES
2004/09/03,20.11,1986-2005,HadGEM2-ES
2004/09/04,17.38,1986-2005,HadGEM2-ES
2004/09/05,18.4,1986-2005,HadGEM2-ES
2004/09/06,20.07,1986-2005,HadGEM2-ES
2004/09/07,19.12,1986-2005,HadGEM2-ES
2004/09/08,18.62,1986-2005,HadGEM2-ES
2004/09/09,19.71,1986-2005,HadGEM2-ES
2004/09/10,19.54,1986-2005,HadGEM2-ES
2004/09/11,21.13,1986-2005,HadGEM2-ES
2004/09/12,16.07,1986-2005,HadGEM2-ES
2004/09/13,16.51,1986-2005,HadGEM2-ES
2004/09/14,19.33,1986-2005,HadGEM2-ES
2004/09/15,22.6,1986-2005,HadGEM2-ES
2004/09/16,25.03,1986-2005,HadGEM2-ES
2004/09/17,22.67,1986-2005,HadGEM2-ES
2004/09/18,18.01,1986-2005,HadGEM2-ES
2004/09/19,14.34,1986-2005,HadGEM2-ES
2004/09/20,12.22,1986-2005,HadGEM2-ES
2004/09/21,16.18,1986-2005,HadGEM2-ES
2004/09/22,22.87,1986-2005,HadGEM2-ES
2004/09/23,24.63,1986-2005,HadGEM2-ES
2004/09/24,18.3,1986-2005,HadGEM2-ES
2004/09/25,20,1986-2005,HadGEM2-ES
2004/09/26,23.56,1986-2005,HadGEM2-ES
2004/09/27,18.89,1986-2005,HadGEM2-ES
2004/09/28,13.49,1986-2005,HadGEM2-ES
2004/09/29,7.88,1986-2005,HadGEM2-ES
2004/09/30,13.24,1986-2005,HadGEM2-ES
2004/10/01,14.77,1986-2005,HadGEM2-ES
2004/10/02,8.23,1986-2005,HadGEM2-ES
2004/10/03,7.13,1986-2005,HadGEM2-ES
2004/10/04,11.57,1986-2005,HadGEM2-ES
2004/10/05,13.38,1986-2005,HadGEM2-ES
2004/10/06,8.79,1986-2005,HadGEM2-ES
2004/10/07,4.16,1986-2005,HadGEM2-ES
2004/10/08,8.13,1986-2005,HadGEM2-ES
2004/10/09,5.58,1986-2005,HadGEM2-ES
2004/10/10,3.49,1986-2005,HadGEM2-ES
2004/10/11,2.71,1986-2005,HadGEM2-ES
2004/10/12,1.75,1986-2005,HadGEM2-ES
2004/10/13,1.63,1986-2005,HadGEM2-ES
2004/10/14,2.87,1986-2005,HadGEM2-ES
2004/10/15,7.15,1986-2005,HadGEM2-ES
2004/10/16,9.57,1986-2005,HadGEM2-ES
2004/10/17,10.67,1986-2005,HadGEM2-ES
2004/10/18,6.28,1986-2005,HadGEM2-ES
2004/10/19,7.73,1986-2005,HadGEM2-ES
2004/10/20,1.49,1986-2005,HadGEM2-ES
2004/10/21,1.48,1986-2005,HadGEM2-ES
2004/10/22,7.39,1986-2005,HadGEM2-ES
2004/10/23,9.29,1986-2005,HadGEM2-ES
2004/10/24,3.03,1986-2005,HadGEM2-ES
2004/10/25,-1.63,1986-2005,HadGEM2-ES
2004/10/26,-0.96,1986-2005,HadGEM2-ES
2004/10/27,4.51,1986-2005,HadGEM2-ES
2004/10/28,5.25,1986-2005,HadGEM2-ES
2004/10/29,-1.32,1986-2005,HadGEM2-ES
2004/10/30,-0.62,1986-2005,HadGEM2-ES
2004/11/01,-0.41,1986-2005,HadGEM2-ES
2004/11/02,4.24,1986-2005,HadGEM2-ES
2004/11/03,4.32,1986-2005,HadGEM2-ES
2004/11/04,4.15,1986-2005,HadGEM2-ES
2004/11/05,4.77,1986-2005,HadGEM2-ES
2004/11/06,8.2,1986-2005,HadGEM2-ES
2004/11/07,4.93,1986-2005,HadGEM2-ES
2004/11/08,0.6,1986-2005,HadGEM2-ES
2004/11/09,-0.71,1986-2005,HadGEM2-ES
2004/11/10,4.23,1986-2005,HadGEM2-ES
2004/11/11,7.88,1986-2005,HadGEM2-ES
2004/11/12,3.46,1986-2005,HadGEM2-ES
2004/11/13,-1.19,1986-2005,HadGEM2-ES
2004/11/14,0.59,1986-2005,HadGEM2-ES
2004/11/15,0.04,1986-2005,HadGEM2-ES
2004/11/16,5.41,1986-2005,HadGEM2-ES
2004/11/17,4.78,1986-2005,HadGEM2-ES
2004/11/18,0.96,1986-2005,HadGEM2-ES
2004/11/19,-2.19,1986-2005,HadGEM2-ES
2004/11/20,-1.46,1986-2005,HadGEM2-ES
2004/11/21,0.07,1986-2005,HadGEM2-ES
2004/11/22,1.75,1986-2005,HadGEM2-ES
2004/11/23,-1.96,1986-2005,HadGEM2-ES
2004/11/24,-1.55,1986-2005,HadGEM2-ES
2004/11/25,1.89,1986-2005,HadGEM2-ES
2004/11/26,3.5,1986-2005,HadGEM2-ES
2004/11/27,8.14,1986-2005,HadGEM2-ES
2004/11/28,11.31,1986-2005,HadGEM2-ES
2004/11/29,7.13,1986-2005,HadGEM2-ES
2004/11/30,1.03,1986-2005,HadGEM2-ES
2004/12/01,2.59,1986-2005,HadGEM2-ES
2004/12/02,-1.69,1986-2005,HadGEM2-ES
2004/12/03,-2.39,1986-2005,HadGEM2-ES
2004/12/04,-0.12,1986-2005,HadGEM2-ES
2004/12/05,-0.56,1986-2005,HadGEM2-ES
2004/12/06,-3.07,1986-2005,HadGEM2-ES
2004/12/07,-0.71,1986-2005,HadGEM2-ES
2004/12/08,0.17,1986-2005,HadGEM2-ES
2004/12/09,0.57,1986-2005,HadGEM2-ES
2004/12/10,-1.68,1986-2005,HadGEM2-ES
2004/12/11,3.86,1986-2005,HadGEM2-ES
2004/12/12,6.42,1986-2005,HadGEM2-ES
2004/12/13,1.81,1986-2005,HadGEM2-ES
2004/12/14,-2.87,1986-2005,HadGEM2-ES
2004/12/15,-4.36,1986-2005,HadGEM2-ES
2004/12/16,-4.26,1986-2005,HadGEM2-ES
2004/12/17,-1.39,1986-2005,HadGEM2-ES
2004/12/18,-2.85,1986-2005,HadGEM2-ES
2004/12/19,-3.05,1986-2005,HadGEM2-ES
2004/12/20,-5.16,1986-2005,HadGEM2-ES
2004/12/21,-7.97,1986-2005,HadGEM2-ES
2004/12/22,-6.41,1986-2005,HadGEM2-ES
2004/12/23,-6.71,1986-2005,HadGEM2-ES
2004/12/24,-6.71,1986-2005,HadGEM2-ES
2004/12/25,-6.39,1986-2005,HadGEM2-ES
2004/12/26,-7.71,1986-2005,HadGEM2-ES
2004/12/27,-9.14,1986-2005,HadGEM2-ES
2004/12/28,-10.62,1986-2005,HadGEM2-ES
2004/12/29,-9.58,1986-2005,HadGEM2-ES
2004/12/30,-8.7,1986-2005,HadGEM2-ES
2005/01/01,-7.09,1986-2005,HadGEM2-ES
2005/01/02,-7.6,1986-2005,HadGEM2-ES
2005/01/03,-4.87,1986-2005,HadGEM2-ES
2005/01/04,1.2,1986-2005,HadGEM2-ES
2005/01/05,-5.76,1986-2005,HadGEM2-ES
2005/01/06,-9.88,1986-2005,HadGEM2-ES
2005/01/07,-9.82,1986-2005,HadGEM2-ES
2005/01/08,-7.53,1986-2005,HadGEM2-ES
2005/01/09,-2.98,1986-2005,HadGEM2-ES
2005/01/10,-3.39,1986-2005,HadGEM2-ES
2005/01/11,-8.14,1986-2005,HadGEM2-ES
2005/01/12,-0.27,1986-2005,HadGEM2-ES
2005/01/13,-4.74,1986-2005,HadGEM2-ES
2005/01/14,-15.23,1986-2005,HadGEM2-ES
2005/01/15,0.99,1986-2005,HadGEM2-ES
2005/01/16,5.39,1986-2005,HadGEM2-ES
2005/01/17,0.47,1986-2005,HadGEM2-ES
2005/01/18,-3.95,1986-2005,HadGEM2-ES
2005/01/19,-9.07,1986-2005,HadGEM2-ES
2005/01/20,-9.35,1986-2005,HadGEM2-ES
2005/01/21,-16.44,1986-2005,HadGEM2-ES
2005/01/22,-15.38,1986-2005,HadGEM2-ES
2005/01/23,-9.98,1986-2005,HadGEM2-ES
2005/01/24,-6.17,1986-2005,HadGEM2-ES
2005/01/25,0.89,1986-2005,HadGEM2-ES
2005/01/26,-8.72,1986-2005,HadGEM2-ES
2005/01/27,-6,1986-2005,HadGEM2-ES
2005/01/28,1.74,1986-2005,HadGEM2-ES
2005/01/29,-2.16,1986-2005,HadGEM2-ES
2005/01/30,-13.38,1986-2005,HadGEM2-ES
2005/02/01,-9.16,1986-2005,HadGEM2-ES
2005/02/02,-0.85,1986-2005,HadGEM2-ES
2005/02/03,-2.94,1986-2005,HadGEM2-ES
2005/02/04,-11.76,1986-2005,HadGEM2-ES
2005/02/05,-10.75,1986-2005,HadGEM2-ES
2005/02/06,-15.19,1986-2005,HadGEM2-ES
2005/02/07,-7.74,1986-2005,HadGEM2-ES
2005/02/08,-6.91,1986-2005,HadGEM2-ES
2005/02/09,-1.53,1986-2005,HadGEM2-ES
2005/02/10,-5.62,1986-2005,HadGEM2-ES
2005/02/11,-15.09,1986-2005,HadGEM2-ES
2005/02/12,-5.42,1986-2005,HadGEM2-ES
2005/02/13,-0.06,1986-2005,HadGEM2-ES
2005/02/14,-1.56,1986-2005,HadGEM2-ES
2005/02/15,-1.73,1986-2005,HadGEM2-ES
2005/02/16,-7.54,1986-2005,HadGEM2-ES
2005/02/17,-2.87,1986-2005,HadGEM2-ES
2005/02/18,-3.01,1986-2005,HadGEM2-ES
2005/02/19,-6.16,1986-2005,HadGEM2-ES
2005/02/20,-2.04,1986-2005,HadGEM2-ES
2005/02/21,-3.62,1986-2005,HadGEM2-ES
2005/02/22,-11.89,1986-2005,HadGEM2-ES
2005/02/23,-14.33,1986-2005,HadGEM2-ES
2005/02/24,-5.1,1986-2005,HadGEM2-ES
2005/02/25,-0.85,1986-2005,HadGEM2-ES
2005/02/26,4.12,1986-2005,HadGEM2-ES
2005/02/27,6.5,1986-2005,HadGEM2-ES
2005/02/28,0.39,1986-2005,HadGEM2-ES
2005/03/01,-0.17,1986-2005,HadGEM2-ES
2005/03/02,7.07,1986-2005,HadGEM2-ES
2005/03/01,7.71,1986-2005,HadGEM2-ES
2005/03/02,4.83,1986-2005,HadGEM2-ES
2005/03/03,2.74,1986-2005,HadGEM2-ES
2005/03/04,-3.23,1986-2005,HadGEM2-ES
2005/03/05,-3.07,1986-2005,HadGEM2-ES
2005/03/06,6.54,1986-2005,HadGEM2-ES
2005/03/07,-0.57,1986-2005,HadGEM2-ES
2005/03/08,-1.62,1986-2005,HadGEM2-ES
2005/03/09,0.36,1986-2005,HadGEM2-ES
2005/03/10,-10.94,1986-2005,HadGEM2-ES
2005/03/11,-14.54,1986-2005,HadGEM2-ES
2005/03/12,-7.06,1986-2005,HadGEM2-ES
2005/03/13,-9.55,1986-2005,HadGEM2-ES
2005/03/14,-12.05,1986-2005,HadGEM2-ES
2005/03/15,-3.92,1986-2005,HadGEM2-ES
2005/03/16,1.78,1986-2005,HadGEM2-ES
2005/03/17,-2.53,1986-2005,HadGEM2-ES
2005/03/18,-4.79,1986-2005,HadGEM2-ES
2005/03/19,-0.19,1986-2005,HadGEM2-ES
2005/03/20,-1.07,1986-2005,HadGEM2-ES
2005/03/21,-0.93,1986-2005,HadGEM2-ES
2005/03/22,-1.21,1986-2005,HadGEM2-ES
2005/03/23,-0.86,1986-2005,HadGEM2-ES
2005/03/24,-5.03,1986-2005,HadGEM2-ES
2005/03/25,-5.37,1986-2005,HadGEM2-ES
2005/03/26,-0.99,1986-2005,HadGEM2-ES
2005/03/27,7.66,1986-2005,HadGEM2-ES
2005/03/28,10.35,1986-2005,HadGEM2-ES
2005/03/29,8.37,1986-2005,HadGEM2-ES
2005/03/30,7.92,1986-2005,HadGEM2-ES
2005/04/01,7.88,1986-2005,HadGEM2-ES
2005/04/02,10.78,1986-2005,HadGEM2-ES
2005/04/03,13.43,1986-2005,HadGEM2-ES
2005/04/04,14.42,1986-2005,HadGEM2-ES
2005/04/05,8.24,1986-2005,HadGEM2-ES
2005/04/06,-0.5,1986-2005,HadGEM2-ES
2005/04/07,-0.11,1986-2005,HadGEM2-ES
2005/04/08,2.57,1986-2005,HadGEM2-ES
2005/04/09,4.38,1986-2005,HadGEM2-ES
2005/04/10,1.42,1986-2005,HadGEM2-ES
2005/04/11,0.49,1986-2005,HadGEM2-ES
2005/04/12,1.21,1986-2005,HadGEM2-ES
2005/04/13,2.17,1986-2005,HadGEM2-ES
2005/04/14,8.67,1986-2005,HadGEM2-ES
2005/04/15,4.62,1986-2005,HadGEM2-ES
2005/04/16,3.62,1986-2005,HadGEM2-ES
2005/04/17,5.07,1986-2005,HadGEM2-ES
2005/04/18,10.94,1986-2005,HadGEM2-ES
2005/04/19,9.56,1986-2005,HadGEM2-ES
2005/04/20,3.76,1986-2005,HadGEM2-ES
2005/04/21,5.45,1986-2005,HadGEM2-ES
2005/04/22,12.16,1986-2005,HadGEM2-ES
2005/04/23,7.95,1986-2005,HadGEM2-ES
2005/04/24,0.94,1986-2005,HadGEM2-ES
2005/04/25,2.36,1986-2005,HadGEM2-ES
2005/04/26,8.77,1986-2005,HadGEM2-ES
2005/04/27,7.13,1986-2005,HadGEM2-ES
2005/04/28,2.94,1986-2005,HadGEM2-ES
2005/04/29,2.8,1986-2005,HadGEM2-ES
2005/04/30,1.87,1986-2005,HadGEM2-ES
2005/05/01,2.72,1986-2005,HadGEM2-ES
2005/05/02,4.52,1986-2005,HadGEM2-ES
2005/05/03,6.32,1986-2005,HadGEM2-ES
2005/05/04,10.79,1986-2005,HadGEM2-ES
2005/05/05,16.2,1986-2005,HadGEM2-ES
2005/05/06,16.59,1986-2005,HadGEM2-ES
2005/05/07,14.96,1986-2005,HadGEM2-ES
2005/05/08,10.45,1986-2005,HadGEM2-ES
2005/05/09,6.54,1986-2005,HadGEM2-ES
2005/05/10,6.99,1986-2005,HadGEM2-ES
2005/05/11,10.33,1986-2005,HadGEM2-ES
2005/05/12,11.16,1986-2005,HadGEM2-ES
2005/05/13,9.51,1986-2005,HadGEM2-ES
2005/05/14,8.91,1986-2005,HadGEM2-ES
2005/05/15,9.8,1986-2005,HadGEM2-ES
2005/05/16,7.82,1986-2005,HadGEM2-ES
2005/05/17,11.99,1986-2005,HadGEM2-ES
2005/05/18,18.96,1986-2005,HadGEM2-ES
2005/05/19,18.58,1986-2005,HadGEM2-ES
2005/05/20,19.72,1986-2005,HadGEM2-ES
2005/05/21,20.32,1986-2005,HadGEM2-ES
2005/05/22,20.99,1986-2005,HadGEM2-ES
2005/05/23,19.6,1986-2005,HadGEM2-ES
2005/05/24,19.54,1986-2005,HadGEM2-ES
2005/05/25,21.17,1986-2005,HadGEM2-ES
2005/05/26,20.24,1986-2005,HadGEM2-ES
2005/05/27,23.16,1986-2005,HadGEM2-ES
2005/05/28,21.48,1986-2005,HadGEM2-ES
2005/05/29,18.77,1986-2005,HadGEM2-ES
2005/05/30,16.05,1986-2005,HadGEM2-ES
2005/06/01,16.35,1986-2005,HadGEM2-ES
2005/06/02,17.06,1986-2005,HadGEM2-ES
2005/06/03,18.34,1986-2005,HadGEM2-ES
2005/06/04,21.77,1986-2005,HadGEM2-ES
2005/06/05,25.06,1986-2005,HadGEM2-ES
2005/06/06,23.74,1986-2005,HadGEM2-ES
2005/06/07,24.44,1986-2005,HadGEM2-ES
2005/06/08,16.56,1986-2005,HadGEM2-ES
2005/06/09,14.99,1986-2005,HadGEM2-ES
2005/06/10,12.48,1986-2005,HadGEM2-ES
2005/06/11,11.26,1986-2005,HadGEM2-ES
2005/06/12,15.1,1986-2005,HadGEM2-ES
2005/06/13,14.34,1986-2005,HadGEM2-ES
2005/06/14,14.42,1986-2005,HadGEM2-ES
2005/06/15,13,1986-2005,HadGEM2-ES
2005/06/16,13.54,1986-2005,HadGEM2-ES
2005/06/17,18.19,1986-2005,HadGEM2-ES
2005/06/18,18.34,1986-2005,HadGEM2-ES
2005/06/19,21.41,1986-2005,HadGEM2-ES
2005/06/20,18.61,1986-2005,HadGEM2-ES
2005/06/21,20.14,1986-2005,HadGEM2-ES
2005/06/22,19.83,1986-2005,HadGEM2-ES
2005/06/23,21.62,1986-2005,HadGEM2-ES
2005/06/24,24.08,1986-2005,HadGEM2-ES
2005/06/25,24.23,1986-2005,HadGEM2-ES
2005/06/26,24.19,1986-2005,HadGEM2-ES
2005/06/27,18,1986-2005,HadGEM2-ES
2005/06/28,16.49,1986-2005,HadGEM2-ES
2005/06/29,18.35,1986-2005,HadGEM2-ES
2005/06/30,20.72,1986-2005,HadGEM2-ES
2005/07/01,20.17,1986-2005,HadGEM2-ES
2005/07/02,20.85,1986-2005,HadGEM2-ES
2005/07/03,23.22,1986-2005,HadGEM2-ES
2005/07/04,27.03,1986-2005,HadGEM2-ES
2005/07/05,26.81,1986-2005,HadGEM2-ES
2005/07/06,27.13,1986-2005,HadGEM2-ES
2005/07/07,28.13,1986-2005,HadGEM2-ES
2005/07/08,30.02,1986-2005,HadGEM2-ES
2005/07/09,27.42,1986-2005,HadGEM2-ES
2005/07/10,24.4,1986-2005,HadGEM2-ES
2005/07/11,24.32,1986-2005,HadGEM2-ES
2005/07/12,26.89,1986-2005,HadGEM2-ES
2005/07/13,19.76,1986-2005,HadGEM2-ES
2005/07/14,16.71,1986-2005,HadGEM2-ES
2005/07/15,21.03,1986-2005,HadGEM2-ES
2005/07/16,22.81,1986-2005,HadGEM2-ES
2005/07/17,25.84,1986-2005,HadGEM2-ES
2005/07/18,27.73,1986-2005,HadGEM2-ES
2005/07/19,28.09,1986-2005,HadGEM2-ES
2005/07/20,25.77,1986-2005,HadGEM2-ES
2005/07/21,25.35,1986-2005,HadGEM2-ES
2005/07/22,30.38,1986-2005,HadGEM2-ES
2005/07/23,27.19,1986-2005,HadGEM2-ES
2005/07/24,29.78,1986-2005,HadGEM2-ES
2005/07/25,28.32,1986-2005,HadGEM2-ES
2005/07/26,19.92,1986-2005,HadGEM2-ES
2005/07/27,19.36,1986-2005,HadGEM2-ES
2005/07/28,21.5,1986-2005,HadGEM2-ES
2005/07/29,27.57,1986-2005,HadGEM2-ES
2005/07/30,30.17,1986-2005,HadGEM2-ES
2005/08/01,28.25,1986-2005,HadGEM2-ES
2005/08/02,28.61,1986-2005,HadGEM2-ES
2005/08/03,22.56,1986-2005,HadGEM2-ES
2005/08/04,19.09,1986-2005,HadGEM2-ES
2005/08/05,18.22,1986-2005,HadGEM2-ES
2005/08/06,19.13,1986-2005,HadGEM2-ES
2005/08/07,22.81,1986-2005,HadGEM2-ES
2005/08/08,25.24,1986-2005,HadGEM2-ES
2005/08/09,22.13,1986-2005,HadGEM2-ES
2005/08/10,24.27,1986-2005,HadGEM2-ES
2005/08/11,24.88,1986-2005,HadGEM2-ES
2005/08/12,25.97,1986-2005,HadGEM2-ES
2005/08/13,23.56,1986-2005,HadGEM2-ES
2005/08/14,26.69,1986-2005,HadGEM2-ES
2005/08/15,27.06,1986-2005,HadGEM2-ES
2005/08/16,19.41,1986-2005,HadGEM2-ES
2005/08/17,17.56,1986-2005,HadGEM2-ES
2005/08/18,23.21,1986-2005,HadGEM2-ES
2005/08/19,25.11,1986-2005,HadGEM2-ES
2005/08/20,19.9,1986-2005,HadGEM2-ES
2005/08/21,22.35,1986-2005,HadGEM2-ES
2005/08/22,25.06,1986-2005,HadGEM2-ES
2005/08/23,22.73,1986-2005,HadGEM2-ES
2005/08/24,22.5,1986-2005,HadGEM2-ES
2005/08/25,25.51,1986-2005,HadGEM2-ES
2005/08/26,18,1986-2005,HadGEM2-ES
2005/08/27,14.57,1986-2005,HadGEM2-ES
2005/08/28,17.61,1986-2005,HadGEM2-ES
2005/08/29,21.45,1986-2005,HadGEM2-ES
2005/08/30,22.91,1986-2005,HadGEM2-ES
2005/09/01,24.11,1986-2005,HadGEM2-ES
2005/09/02,27.79,1986-2005,HadGEM2-ES
2005/09/03,29.93,1986-2005,HadGEM2-ES
2005/09/04,27.84,1986-2005,HadGEM2-ES
2005/09/05,29.23,1986-2005,HadGEM2-ES
2005/09/06,27.11,1986-2005,HadGEM2-ES
2005/09/07,26.46,1986-2005,HadGEM2-ES
2005/09/08,23.23,1986-2005,HadGEM2-ES
2005/09/09,18.95,1986-2005,HadGEM2-ES
2005/09/10,16.71,1986-2005,HadGEM2-ES
2005/09/11,16.03,1986-2005,HadGEM2-ES
2005/09/12,17.63,1986-2005,HadGEM2-ES
2005/09/13,18.22,1986-2005,HadGEM2-ES
2005/09/14,18.06,1986-2005,HadGEM2-ES
2005/09/15,17.74,1986-2005,HadGEM2-ES
2005/09/16,16.51,1986-2005,HadGEM2-ES
2005/09/17,18.97,1986-2005,HadGEM2-ES
2005/09/18,18.79,1986-2005,HadGEM2-ES
2005/09/19,18.84,1986-2005,HadGEM2-ES
2005/09/20,21.77,1986-2005,HadGEM2-ES
2005/09/21,16.83,1986-2005,HadGEM2-ES
2005/09/22,13.89,1986-2005,HadGEM2-ES
2005/09/23,14.89,1986-2005,HadGEM2-ES
2005/09/24,19.48,1986-2005,HadGEM2-ES
2005/09/25,19.12,1986-2005,HadGEM2-ES
2005/09/26,11.81,1986-2005,HadGEM2-ES
2005/09/27,10.24,1986-2005,HadGEM2-ES
2005/09/28,11.08,1986-2005,HadGEM2-ES
2005/09/29,14.91,1986-2005,HadGEM2-ES
